order_id,customer_id,product_id,order_date,quantity,unit_price,payment_method,order_status
ORD-01531,CUST-00326,PROD-0024,2025-11-08,1,19.99,Debit Card,Delivered
ORD-01532,CUST-00354,PROD-0027,2025-11-08,4,99.00,Credit Card,Delivered
ORD-01533,CUST-00455,PROD-0008,2025-11-08,1,94.99,Debit Card,Refunded
ORD-01534,CUST-00038,PROD-0002,2025-11-08,1,24.99,PayPal,Delivered
ORD-01535,CUST-00341,PROD-0024,2025-11-08,1,19.99,Debit Card,Delivered
ORD-01536,CUST-00444,PROD-0007,2025-11-08,1,89.99,Apple Pay,Delivered
ORD-01537,CUST-00234,PROD-0042,2025-11-09,2,26.99,Debit Card,Delivered
ORD-01538,CUST-00440,PROD-0021,2025-11-09,3,38.00,Debit Card,Cancelled
ORD-01539,CUST-00426,PROD-0018,2025-11-09,1,79.99,Credit Card,Delivered
ORD-01540,CUST-00146,PROD-0025,2025-11-09,2,17.99,Credit Card,Cancelled
ORD-01541,CUST-00445,PROD-0048,2025-11-09,3,9.49,Credit Card,Delivered
ORD-01542,CUST-00053,PROD-0043,2025-11-09,1,34.99,PayPal,Delivered
ORD-01543,CUST-00468,PROD-0050,2025-11-09,2,21.00,Debit Card,Refunded
ORD-01544,CUST-00474,PROD-0016,2025-11-09,3,21.99,Gift Card,Delivered
ORD-01545,CUST-00141,PROD-0041,2025-11-09,1,12.99,Credit Card,Delivered
ORD-01546,CUST-00205,PROD-0033,2025-11-09,3,24.00,Credit Card,Refunded
ORD-01547,CUST-00393,PROD-0050,2025-11-10,1,21.00,Debit Card,Delivered
ORD-01548,CUST-00182,PROD-0026,2025-11-10,1,74.99,Credit Card,Delivered
ORD-01549,CUST-00452,PROD-0019,2025-11-10,1,24.00,Credit Card,Delivered
ORD-01550,CUST-00468,PROD-0018,2025-11-10,1,79.99,Credit Card,Delivered
ORD-01551,CUST-00423,PROD-0032,2025-11-10,1,14.99,Apple Pay,Delivered
ORD-01552,CUST-00268,PROD-0005,2025-11-10,1,129.00,PayPal,Delivered
ORD-01553,CUST-00121,PROD-0029,2025-11-11,1,13.49,Credit Card,Delivered
ORD-01554,CUST-00276,PROD-0009,2025-11-11,1,32.50,PayPal,Delivered
ORD-01555,CUST-00349,PROD-0014,2025-11-11,1,179.00,Credit Card,Returned
ORD-01556,CUST-00166,PROD-0016,2025-11-11,1,21.99,Credit Card,Cancelled
ORD-01557,CUST-00050,PROD-0002,11/11/2025,1,24.99,Debit Card,Delivered
ORD-01558,CUST-00095,PROD-0026,2025-11-11,1,74.99,Apple Pay,Delivered
ORD-01559,CUST-00033,PROD-0047,2025-11-11,2,23.99,Debit Card,Delivered
ORD-01560,CUST-00165,PROD-0050,2025-11-12,2,21.00,PayPal,Refunded
ORD-01561,CUST-00395,PROD-0029,2025-11-12,2,13.49,Credit Card,Delivered
ORD-01562,CUST-00006,PROD-0042,2025-11-12,1,26.99,Debit Card,Delivered
ORD-01563,CUST-00005,PROD-0010,2025-11-12,1,22.99,Debit Card,Delivered
ORD-01564,CUST-00244,PROD-0012,2025-11-12,3,15.99,PayPal,Delivered
ORD-01565,CUST-00055,PROD-0046,2025-11-12,3,17.99,Credit Card,Refunded
ORD-01566,CUST-00356,PROD-0004,2025-11-12,1,44.99,Apple Pay,Cancelled
ORD-01567,CUST-00197,PROD-0040,12/11/2025,1,27.50,PayPal,Delivered
ORD-01568,CUST-00247,PROD-0048,2025-11-12,2,9.49,Credit Card,Delivered
ORD-01569,CUST-00101,PROD-0011,12/11/2025,1,64.00,Credit Card,Delivered
ORD-01570,CUST-00439,PROD-0046,2025-11-13,2,17.99,Debit Card,Returned
ORD-01571,CUST-00328,PROD-0002,2025-11-13,1,24.99,Credit Card,Delivered
ORD-01572,CUST-00445,PROD-0046,2025-11-13,5,17.99,Apple Pay,Delivered
ORD-01573,CUST-00326,PROD-0030,2025-11-13,1,27.99,Klarna,Delivered
ORD-01574,CUST-00142,PROD-0048,2025-11-13,4,9.49,Credit Card,Delivered
ORD-01575,CUST-00324,PROD-0019,2025-11-13,4,24.00,Credit Card,Cancelled
ORD-01576,CUST-00050,PROD-0043,2025-11-13,1,34.99,Debit Card,Cancelled
ORD-01577,CUST-00099,PROD-0043,2025-11-13,2,34.99,Apple Pay,Delivered
ORD-01578,CUST-00468,PROD-0004,2025-11-13,2,44.99,Credit Card,Delivered
ORD-01579,CUST-00480,PROD-0026,2025-11-13,2,74.99,Apple Pay,Delivered
ORD-01580,CUST-00190,PROD-0017,2025-11-14,1,55.00,PayPal,Delivered
ORD-01581,CUST-00288,PROD-0013,2025-11-14,1,18.50,Credit Card,Delivered
ORD-01582,CUST-00081,PROD-0045,2025-11-14,2,13.99,,Refunded
ORD-01583,CUST-00158,PROD-0013,2025-11-14,2,18.50,PayPal,Delivered
ORD-01584,CUST-00092,PROD-0046,2025-11-14,1,17.99,Credit Card,Refunded
ORD-01585,CUST-00225,PROD-0023,2025-11-14,2,19.50,Debit Card,Delivered
ORD-01586,CUST-00033,PROD-0026,2025-11-14,3,74.99,Debit Card,Delivered
ORD-01587,CUST-00127,PROD-0040,2025-11-14,1,27.50,PayPal,Delivered
ORD-01588,CUST-00417,PROD-0041,2025-11-14,2,12.99,Credit Card,Returned
ORD-01589,CUST-00328,PROD-0006,2025-11-14,2,14.99,Credit Card,Delivered
ORD-01590,CUST-00496,PROD-0002,2025-11-14,1,24.99,Apple Pay,Delivered
ORD-01591,CUST-00205,PROD-0029,2025-11-14,1,13.49,Debit Card,Delivered
ORD-01592,CUST-00309,PROD-0040,2025-11-14,1,27.50,Debit Card,Delivered
ORD-01593,CUST-00038,PROD-0021,2025-11-15,1,38.00,Credit Card,Delivered
ORD-01594,CUST-00246,PROD-0027,2025-11-15,1,99.00,Debit Card,Delivered
ORD-01595,CUST-00423,PROD-0023,2025-11-15,,19.50,Apple Pay,Cancelled
ORD-01596,CUST-00473,PROD-0045,2025-11-15,1,13.99,Klarna,Delivered
ORD-01597,CUST-00326,PROD-0048,2025-11-15,1,9.49,Apple Pay,Delivered
ORD-01598,CUST-00127,PROD-0046,2025-11-15,1,17.99,Klarna,Delivered
ORD-01599,CUST-00199,PROD-0022,2025-11-15,1,12.99,Debit Card,Delivered
ORD-01600,CUST-00362,PROD-0048,2025-11-15,1,9.49,Credit Card,Cancelled
ORD-01601,CUST-00432,PROD-0007,2025-11-16,2,89.99,Credit Card,Delivered
ORD-01602,CUST-00064,PROD-0017,2025-11-16,3,55.00,Debit Card,Delivered
ORD-01603,CUST-00386,PROD-0042,2025-11-16,1,26.99,Debit Card,Delivered
ORD-01604,CUST-00189,PROD-0046,2025-11-16,1,17.99,PayPal,Delivered
ORD-01605,CUST-00234,PROD-0040,2025-11-16,1,27.50,Debit Card,Delivered
ORD-01606,CUST-00170,PROD-0043,2025-11-16,3,34.99,Debit Card,Delivered
ORD-01607,CUST-00201,PROD-0007,2025-11-16,1,89.99,Klarna,Delivered
ORD-01608,CUST-00226,PROD-0041,2025-11-16,1,12.99,Apple Pay,Cancelled
ORD-01609,CUST-00336,PROD-0043,2025-11-16,2,34.99,Credit Card,Delivered
ORD-01610,CUST-00234,PROD-0029,16/11/2025,1,13.49,Credit Card,Delivered
ORD-01611,CUST-00021,PROD-0041,2025-11-17,1,12.99,Debit Card,Delivered
ORD-01612,CUST-00005,PROD-0023,2025-11-17,1,19.50,Debit Card,Delivered
ORD-01613,CUST-00070,PROD-0029,2025-11-17,1,13.49,Debit Card,Cancelled
ORD-01614,CUST-00138,PROD-0050,2025-11-17,2,21.00,Debit Card,Delivered
ORD-01615,CUST-00496,PROD-0042,2025-11-17,1,26.99,Debit Card,Returned
ORD-01616,CUST-00447,PROD-0018,2025-11-17,2,79.99,Debit Card,Delivered
ORD-01617,CUST-00403,PROD-0048,2025-11-17,1,9.49,Credit Card,Returned
ORD-01618,CUST-00083,PROD-0038,2025-11-17,3,34.99,Credit Card,Delivered
ORD-01619,CUST-00366,PROD-0018,2025-11-18,1,79.99,Debit Card,Delivered
ORD-01620,CUST-00138,PROD-0042,2025-11-18,2,26.99,Klarna,Delivered
ORD-01621,CUST-00344,PROD-0049,2025-11-18,1,29.99,PayPal,Delivered
ORD-01622,CUST-00455,PROD-0048,2025-11-18,1,9.49,Credit Card,Delivered
ORD-01623,CUST-00162,PROD-0023,2025-11-18,2,19.50,Credit Card,Delivered
ORD-01624,CUST-00116,PROD-0028,2025-11-18,1,9.99,Debit Card,Delivered
ORD-01625,CUST-00046,PROD-0035,2025-11-18,1,18.99,PayPal,Refunded
ORD-01626,CUST-00390,PROD-0002,2025-11-18,1,24.99,Debit Card,Delivered
ORD-01627,CUST-00446,PROD-0027,2025-11-18,1,99.00,PayPal,Refunded
ORD-01628,CUST-00491,PROD-0035,18/11/2025,2,18.99,PayPal,Delivered
ORD-01629,CUST-00116,PROD-0039,2025-11-19,2,7.49,Credit Card,Cancelled
ORD-01632,CUST-00120,PROD-0019,2025-11-19,1,24.00,Debit Card,Delivered
ORD-01630,CUST-00404,PROD-0046,2025-11-19,3,17.99,Klarna,Delivered
ORD-01631,CUST-00152,PROD-0006,2025-11-19,4,14.99,Credit Card,Delivered
ORD-01632,CUST-00120,PROD-0019,2025-11-19,1,24.00,Debit Card,Delivered
ORD-01633,CUST-00199,PROD-0029,2025-11-19,2,13.49,PayPal,Delivered
ORD-01634,CUST-00347,PROD-0010,2025-11-19,1,22.99,Debit Card,Cancelled
ORD-01635,CUST-00417,PROD-0048,2025-11-19,1,9.49,Apple Pay,Delivered
ORD-01636,CUST-00033,PROD-0007,2025-11-20,2,89.99,Apple Pay,Delivered
ORD-01637,CUST-00426,PROD-0026,2025-11-20,2,74.99,PayPal,Delivered
ORD-01638,CUST-00030,PROD-0019,2025-11-20,1,24.00,PayPal,Returned
ORD-01639,CUST-00556,PROD-0048,2025-11-20,1,9.49,Apple Pay,Delivered
ORD-01640,CUST-00179,PROD-0002,2025-11-20,2,24.99,Apple Pay,Delivered
ORD-01641,CUST-00068,PROD-0050,2025-11-20,1,21.00,Debit Card,Delivered
ORD-01642,CUST-00119,PROD-0012,2025-11-21,2,15.99,Credit Card,Delivered
ORD-01643,CUST-00330,PROD-0042,2025-11-21,2,26.99,Klarna,Delivered
ORD-01644,CUST-00162,PROD-0026,2025-11-21,1,74.99,PayPal,Cancelled
ORD-01645,CUST-00432,PROD-0041,2025-11-21,2,12.99,Credit Card,Cancelled
ORD-01646,CUST-00162,PROD-0041,2025-11-21,2,12.99,Credit Card,Cancelled
ORD-01647,CUST-00226,PROD-0041,2025-11-21,2,12.99,Credit Card,Refunded
ORD-01648,CUST-00196,PROD-0018,2025-11-21,3,79.99,Credit Card,Delivered
ORD-01649,CUST-00162,PROD-0027,2025-11-21,1,99.00,Debit Card,Delivered
ORD-01650,CUST-00327,PROD-0018,2025-11-22,2,79.99,Klarna,Delivered
ORD-01060,CUST-00020,PROD-0009,2025-08-22,3,32.50,Debit Card,Cancelled
ORD-01651,CUST-00251,PROD-0038,2025-11-22,1,34.99,Credit Card,Delivered
ORD-01652,CUST-00243,PROD-0017,2025-11-22,5,55.00,Klarna,Delivered
ORD-01653,CUST-00122,PROD-0024,2025-11-22,1,19.99,PayPal,Refunded
ORD-01654,CUST-00429,PROD-0031,2025-11-22,1,8.99,Debit Card,Delivered
ORD-01655,CUST-00326,PROD-0043,2025-11-22,-1,34.99,Credit Card,Delivered
ORD-01656,CUST-00302,PROD-0041,2025-11-22,2,12.99,Apple Pay,Refunded
ORD-01657,CUST-00444,PROD-0016,2025-11-22,5,21.99,Credit Card,delivered
ORD-01658,CUST-00278,PROD-0018,2025-11-22,5,79.99,Debit Card,Delivered
ORD-01659,CUST-00390,PROD-0026,2025-11-22,3,74.99,Credit Card,Delivered
ORD-01660,CUST-00477,PROD-0048,2025-11-22,5,9.49,PayPal,Delivered
ORD-01661,CUST-00378,PROD-0029,2025-11-23,1,13.49,Apple Pay,Refunded
ORD-01662,CUST-00196,PROD-0038,2025-11-23,1,34.99,Credit Card,Returned
ORD-01663,CUST-00335,PROD-0045,2025-11-23,3,13.99,Debit Card,Delivered
ORD-01664,CUST-00106,PROD-0048,2025-11-23,4,9.49,Credit Card,Delivered
ORD-01665,CUST-00033,PROD-0041,2025-11-23,2,12.99,Credit Card,Delivered
ORD-01666,CUST-00055,PROD-0021,2025-11-23,1,38.00,Credit Card,Delivered
ORD-01667,CUST-00328,PROD-0009,2025-11-23,1,32.50,Credit Card,Returned
ORD-01668,CUST-00126,PROD-0014,2025-13-01,1,179.00,Klarna,Returned
ORD-01669,CUST-00162,PROD-0043,2025-11-23,1,34.99,Credit Card,Delivered
ORD-01670,CUST-00131,PROD-0043,2025-11-23,1,34.99,Debit Card,Delivered
ORD-01671,CUST-00122,PROD-0021,2025-11-23,1,38.00,Credit Card,Delivered
ORD-01672,,PROD-0017,2025-11-24,1,55.00,Gift Card,Cancelled
ORD-01673,CUST-00351,PROD-0026,2025-11-24,1,74.99,PayPal,Delivered
ORD-01674,CUST-00134,PROD-0002,2025-11-24,2,24.99,Debit Card,Delivered
ORD-01675,CUST-00386,PROD-0046,2025-11-24,5,17.99,Credit Card,Delivered
ORD-01676,CUST-00069,PROD-0049,2025-11-24,1,29.99,PayPal,Delivered
ORD-01677,CUST-00395,PROD-0085,2025-11-24,2,12.99,Apple Pay,Delivered
ORD-01678,CUST-00402,PROD-0040,2025-11-24,1,27.50,Credit Card,Delivered
ORD-01679,CUST-00193,PROD-0006,2025-11-25,1,14.99,Credit Card,Delivered
ORD-01680,CUST-00051,PROD-0046,25-11-2025,1,17.99,Credit Card,Delivered
ORD-01681,CUST-00745,PROD-0022,2025-11-25,2,12.99,Debit Card,Cancelled
ORD-01682,CUST-00199,PROD-0039,2025-11-25,4,7.49,Debit Card,Delivered
ORD-01683,CUST-00023,PROD-0039,2025-11-25,1,7.49,Debit Card,Delivered
ORD-01684,CUST-00090,PROD-0041,2025-11-25,1,12.99,PayPal,Refunded
ORD-01685,CUST-00180,PROD-0030,2025-11-25,1,27.99,Credit Card,Delivered
ORD-01686,CUST-00390,PROD-0017,2025-11-25,1,55.00,Credit Card,Delivered
ORD-01687,CUST-00323,PROD-0049,2025-11-25,1,29.99,Gift Card,Delivered
ORD-01688,CUST-00183,PROD-0048,2025-11-25,3,9.49,Debit Card,Delivered
ORD-01689,CUST-00124,PROD-0017,2025-11-25,2,55.00,PayPal,Delivered
ORD-01690,CUST-00414,PROD-0044,2025-11-26,1,42.00,PayPal,Delivered
ORD-01691,CUST-00239,PROD-0042,2025-11-26,1,26.99,Credit Card,Refunded
ORD-01692,CUST-00215,PROD-0002,2025-11-26,2,24.99,PayPal,Delivered
ORD-01693,CUST-00062,PROD-0040,2025-11-26,4,27.50,Credit Card,Delivered
ORD-01694,CUST-00401,PROD-0035,2025-11-26,1,18.99,PayPal,Delivered
ORD-01695,CUST-00365,PROD-0046,2025-11-26,1,17.99,Debit Card,Delivered
ORD-01696,CUST-00439,PROD-0043,2025-11-26,1,34.99,Debit Card,Refunded
ORD-01697,CUST-00402,PROD-0050,2025-11-26,3,21.00,Apple Pay,Delivered
ORD-01698,CUST-00276,PROD-0027,2025-11-26,2,99.00,Credit Card,Delivered
ORD-01699,CUST-00488,PROD-0012,2025-11-26,1,15.99,Credit Card,Delivered
ORD-01700,CUST-00083,PROD-0038,2025-11-26,2,34.99,Credit Card,Delivered
ORD-01701,CUST-00210,PROD-0048,2025-11-26,5,9.49,Credit Card,Delivered
ORD-01702,CUST-00253,PROD-0002,2025-11-27,2,24.99,Debit Card,Delivered
ORD-01703,CUST-00477,PROD-0046,2025-11-27,2,17.99,Debit Card,Delivered
ORD-01704,CUST-00044,PROD-0002,2025-11-27,3,24.99,Credit Card,Returned
ORD-01705,CUST-00264,PROD-0024,2025-11-27,1,19.99,Debit Card,Delivered
ORD-01706,CUST-00413,PROD-0033,2025-11-27,4,24.00,Apple Pay,Cancelled
ORD-01707,CUST-00152,PROD-0015,2025-11-27,2,84.99,Debit Card,Delivered
ORD-01708,CUST-00008,PROD-0029,2025-11-27,1,13.49,PayPal,Delivered
ORD-01709,CUST-00412,PROD-0026,2025-11-27,1,74.99,Credit Card,Delivered
ORD-01710,CUST-00335,PROD-0014,2025-11-27,4,179.00,PayPal,Delivered
ORD-01711,CUST-00309,PROD-0036,2025-11-27,1,11.50,Apple Pay,Delivered
ORD-01712,CUST-00368,PROD-0001,2025-11-28,1,59.99,Debit Card,Delivered
ORD-01713,CUST-00473,PROD-0024,2025-11-28,1,19.99,PayPal,Cancelled
ORD-01714,CUST-00362,PROD-0005,2025-11-28,1,129.00,Debit Card,Delivered
ORD-01715,CUST-00359,PROD-0042,2025-11-28,1,26.99,Credit Card,Delivered
ORD-01716,CUST-00073,PROD-0026,2025-11-28,1,74.99,Apple Pay,Delivered
ORD-01717,CUST-00444,PROD-0004,2025-11-29,1,44.99,Credit Card,Delivered
ORD-01718,CUST-00151,PROD-0030,2025-11-29,1,27.99,,Delivered
ORD-01719,CUST-00351,PROD-0037,2025-11-29,1,16.99,Debit Card,Delivered
ORD-01720,CUST-00468,PROD-0009,2025-11-29,1,32.50,Debit Card,Returned
ORD-01721,CUST-00044,PROD-0046,2025-11-29,2,17.99,Credit Card,Delivered
ORD-01722,CUST-00024,PROD-0040,2025-11-29,1,27.50,Credit Card,Delivered
ORD-01723,CUST-00483,PROD-0036,2025-11-29,3,11.50,Credit Card,Delivered
ORD-01724,CUST-00284,PROD-0023,2025-11-29,1,19.50,Credit Card,Returned
ORD-01725,CUST-00083,PROD-0004,2025-11-29,1,44.99,Credit Card,Returned
ORD-01726,CUST-00122,PROD-0041,2025-11-29,2,12.99,Apple Pay,Delivered
ORD-01851,CUST-00318,PROD-0049,2025-12-13,1,29.99,credit card,Delivered
ORD-01727,CUST-00102,PROD-0040,2025-11-29,2,27.50,Debit Card,Delivered
ORD-01728,CUST-00326,PROD-0008,2025-11-30,1,94.99,Debit Card,Delivered
ORD-01729,CUST-00019,PROD-0046,2025-11-30,1,17.99,Klarna,Delivered
ORD-01730,CUST-00358,PROD-0001,2025-11-30,1,59.99,PayPal,Delivered
ORD-01731,CUST-00179,PROD-0023,2025-11-30,1,19.50,Credit Card,Returned
ORD-01732,CUST-00083,PROD-0046,2025-11-30,1,17.99,Apple Pay,Refunded
ORD-01733,CUST-00401,PROD-0031,2025-11-30,1,8.99,Gift Card,Delivered
ORD-01734,CUST-00122,PROD-0041,2025-11-30,1,12.99,Debit Card,Delivered
ORD-01735,CUST-00230,PROD-0017,2025-11-30,1,55.00,Debit Card,Delivered
ORD-01736,CUST-00398,PROD-0042,2025-11-30,2,26.99,PayPal,Delivered
ORD-01737,CUST-00170,PROD-0048,2025-11-30,1,9.49,Credit Card,Delivered
ORD-01738,CUST-00234,PROD-0002,2025-11-30,1,24.99,Apple Pay,Refunded
ORD-01739,CUST-00381,PROD-0046,2025-12-01,1,17.99,Apple Pay,Delivered
ORD-01740,CUST-00407,PROD-0046,2025-12-01,1,17.99,Debit Card,Returned
ORD-01741,CUST-00196,PROD-0049,2025-12-01,2,29.99,Debit Card,Delivered
ORD-01742,CUST-00051,PROD-0049,2025-12-01,1,29.99,PayPal,Delivered
ORD-01743,CUST-00083,PROD-0037,2025-12-01,1,16.99,debit card,Delivered
ORD-01744,CUST-00230,PROD-0043,2025-12-02,2,34.99,Credit Card,Delivered
ORD-01745,CUST-00276,PROD-0027,2025-12-02,4,99.00,PayPal,cancelled
ORD-01746,CUST-00247,PROD-0040,2025-12-02,3,27.50,,Delivered
ORD-01747,CUST-00478,PROD-0026,2025-12-03,4,74.99,Credit Card,Refunded
ORD-01748,CUST-00300,PROD-0046,2025-12-03,1,17.99,Debit Card,Cancelled
ORD-01749,CUST-00448,PROD-0038,2025-12-03,1,34.99,Credit Card,Delivered
ORD-01750,CUST-00390,PROD-0012,2025-12-03,3,15.99,PayPal,Delivered
ORD-01751,CUST-00187,PROD-0045,2025-12-03,2,13.99,Debit Card,Delivered
ORD-01752,CUST-00367,PROD-0046,2025-12-03,1,17.99,Debit Card,Delivered
ORD-01753,CUST-00707,PROD-0016,2025-12-03,2,21.99,Apple Pay,Delivered
ORD-01754,CUST-00057,PROD-0006,2025-12-03,1,14.99,PayPal,Delivered
ORD-01755,CUST-00390,PROD-0004,2025-12-03,1,44.99,PayPal,Delivered
ORD-01756,CUST-00472,PROD-0050,2025-12-03,2,21.00,Debit Card,Delivered
ORD-01757,CUST-00375,PROD-0029,2025-12-03,1,13.49,Credit Card,Returned
ORD-01758,CUST-00323,PROD-0026,2025-12-03,1,74.99,Apple Pay,Delivered
ORD-01759,CUST-00130,PROD-0024,2025-12-03,1,19.99,Credit Card,Delivered
ORD-01760,CUST-00043,PROD-0029,2025-12-03,2,13.49,PayPal,Delivered
ORD-01761,CUST-00053,PROD-0008,2025-12-04,1,94.99,Gift Card,Refunded
ORD-01762,CUST-00363,PROD-0016,2025-12-04,1,21.99,Debit Card,Cancelled
ORD-01763,CUST-00254,PROD-0030,2025-12-04,1,27.99,PayPal,Delivered
ORD-01764,CUST-00215,PROD-0046,2025-12-04,2,17.99,PayPal,Returned
ORD-01765,CUST-00395,PROD-0016,2025-12-04,2,21.99,Credit Card,Delivered
ORD-01766,CUST-00062,PROD-0024,2025-12-04,2,19.99,Debit Card,Delivered
ORD-01767,CUST-00230,PROD-0024,2025-12-04,1,19.99,Debit Card,Delivered
ORD-01768,CUST-00156,PROD-0045,2025-12-04,1,13.99,Debit Card,Delivered
ORD-01769,CUST-00432,PROD-0028,2025-12-04,2,9.99,Debit Card,Delivered
ORD-01770,CUST-00444,PROD-0048,2025-12-04,2,9.49,Credit Card,Delivered
ORD-01771,CUST-00038,PROD-0042,2025-12-05,3,26.99,Credit Card,Refunded
ORD-01772,CUST-00201,PROD-0043,2025-12-05,1,34.99,Apple Pay,Returned
ORD-01773,CUST-00140,PROD-0005,2025-12-05,1,129.00,PayPal,Delivered
ORD-01774,CUST-00004,PROD-0048,2025-12-05,1,9.49,Apple Pay,Delivered
ORD-01775,CUST-00395,PROD-0017,2025-12-05,1,55.00,Credit Card,Delivered
ORD-01776,CUST-00287,PROD-0018,2025-12-05,3,79.99,Credit Card,Refunded
ORD-01777,CUST-00414,PROD-0014,2025-12-05,1,179.00,Debit Card,Delivered
ORD-01778,CUST-00124,PROD-0020,2025-12-05,1,89.00,Debit Card,Delivered
ORD-01779,CUST-00214,PROD-0028,05-12-2025,1,9.99,Credit Card,Delivered
ORD-01780,CUST-00134,PROD-0041,2025-12-05,1,12.99,Credit Card,Delivered
ORD-01781,CUST-00224,PROD-0024,2025-12-05,2,19.99,Klarna,Delivered
ORD-01782,CUST-00077,PROD-0040,2025-12-06,1,27.50,Klarna,Cancelled
ORD-01783,CUST-00335,PROD-0029,2025-12-06,1,13.49,Credit Card,Delivered
ORD-01784,CUST-00307,PROD-0009,2025-12-06,1,32.50,Credit Card,Delivered
ORD-01785,CUST-00165,PROD-0038,2025-12-06,1,34.99,Klarna,Refunded
ORD-01786,CUST-00129,PROD-0026,2025-12-06,1,74.99,Debit Card,Delivered
ORD-01787,CUST-00401,PROD-0041,2025-12-06,2,12.99,Apple Pay,Returned
ORD-01788,CUST-00227,PROD-0012,2025-12-06,1,15.99,Credit Card,Delivered
ORD-01789,CUST-00139,PROD-0048,2025-12-07,1,9.49,Credit Card,Refunded
ORD-01790,CUST-00472,PROD-0046,2025-12-07,1,17.99,Credit Card,Refunded
ORD-01791,CUST-00386,PROD-0026,2025-12-07,1,74.99,Debit Card,Delivered
ORD-01792,CUST-00101,PROD-0012,2025-12-07,3,15.99,Credit Card,Delivered
ORD-01793,CUST-00065,PROD-0049,2025-12-07,2,29.99,Debit Card,Delivered
ORD-01794,CUST-00455,PROD-0040,2025-12-07,1,27.50,PayPal,Delivered
ORD-01795,CUST-00198,PROD-0008,2025-12-07,1,94.99,Debit Card,Delivered
ORD-01796,CUST-00296,PROD-0007,2025-12-07,1,89.99,Credit Card,Returned
ORD-01797,CUST-00044,PROD-0021,2025-12-07,1,38.00,Debit Card,Delivered
ORD-01798,CUST-00113,PROD-0026,2025-12-07,1,74.99,Debit Card,Delivered
ORD-01799,CUST-00440,PROD-0009,2025-12-07,4,32.50,Apple Pay,CANCELLED
ORD-01800,CUST-00368,PROD-0015,2025-12-07,1,84.99,Credit Card,Delivered
ORD-01801,CUST-00239,PROD-0044,2025-12-08,4,42.00,Credit Card,Cancelled
ORD-01802,CUST-00111,PROD-0017,2025-12-08,1,55.00,Credit Card,Delivered
ORD-01803,CUST-00193,PROD-0025,2025-12-08,1,17.99,Debit Card,Delivered
ORD-01804,CUST-00224,PROD-0001,2025-12-08,1,59.99,Debit Card,Delivered
ORD-01805,CUST-00095,PROD-0016,2025-12-08,2,21.99,Klarna,Delivered
ORD-01806,CUST-00241,PROD-0005,2025-12-08,4,129.00,Debit Card,Delivered
ORD-01807,CUST-00340,PROD-0034,2025-12-08,1,29.99,Credit Card,Delivered
ORD-01808,CUST-00115,PROD-0048,2025-12-08,1,9.49,Gift Card,Delivered
ORD-01809,CUST-00070,PROD-0026,2025-12-08,1,74.99,Debit Card,Delivered
ORD-01810,CUST-00072,PROD-0035,09/12/2025,1,18.99,Debit Card,Delivered
ORD-01811,CUST-00074,PROD-0031,2025-12-09,1,8.99,Debit Card,Refunded
ORD-01812,CUST-00112,PROD-0016,2025-12-09,2,21.99,Debit Card,Delivered
ORD-01813,CUST-00221,PROD-0021,2025-12-09,1,38.00,Debit Card,Delivered
ORD-01814,CUST-00005,PROD-0001,2025-12-09,1,59.99,Debit Card,Delivered
ORD-01815,CUST-00491,PROD-0032,2025-12-09,3,14.99,Debit Card,Delivered
ORD-01816,CUST-00062,PROD-0029,2025-12-09,1,13.49,Credit Card,Refunded
ORD-01817,CUST-00042,PROD-0026,2025-12-09,2,74.99,Debit Card, Cancelled
ORD-01818,CUST-00436,PROD-0040,2025-12-09,1,27.50,Credit Card,Returned
ORD-01819,CUST-00427,PROD-0006,2025-12-09,1,14.99,Apple Pay,Cancelled
ORD-01820,CUST-00306,PROD-0017,2025-12-09,1,55.00,Credit Card,Delivered
ORD-01821,CUST-00146,PROD-0026,2025-12-09,1,74.99,Credit Card,Delivered
ORD-01822,CUST-00178,PROD-0041,2025-12-10,3,12.99,,Delivered
ORD-01823,CUST-00126,PROD-0035,2025-12-10,1,18.99,Credit Card,Returned
ORD-01824,CUST-00447,PROD-0041,2025-12-10,2,12.99,PayPal,Delivered
ORD-01825,CUST-00368,PROD-0028,2025-12-10,1,9.99,Credit Card,Delivered
ORD-01826,CUST-00335,PROD-0049,2025-12-10,1,29.99,Debit Card,Delivered
ORD-01827,CUST-00167,PROD-0040,2025-12-10,1,27.50,Debit Card,Delivered
ORD-01828,CUST-00208,PROD-0007,2025-12-10,1,89.99,Debit Card,Delivered
ORD-01829,CUST-00296,PROD-0009,2025-12-10,1,32.50,Debit Card,Delivered
ORD-01830,CUST-00405,PROD-0038,2025-12-10,1,34.99,Klarna,Delivered
ORD-01831,CUST-00326,PROD-0075,2025-12-11,1,17.99,Apple Pay,Delivered
ORD-01832,CUST-00095,PROD-0010,2025-12-11,1,-22.99,Debit Card,Delivered
ORD-01833,CUST-00069,PROD-0048,2025-12-11,4,9.49,Credit Card,Delivered
ORD-01834,CUST-00146,PROD-0046,2025-12-11,2,17.99,Gift Card,Delivered
ORD-01835,CUST-00326,PROD-0021,2025-12-11,2,38.00,PayPal,delivered
ORD-01836,CUST-00156,PROD-0046,2025-12-11,1,17.99,Credit Card,Delivered
ORD-01837,CUST-00295,PROD-0049,2025-12-11,2,29.99,Debit Card,Delivered
ORD-01838,CUST-00432,PROD-0017,2025-12-11,1,55.00,PayPal,Delivered
